timestamp,host,host_ip,port,method,content_type,scheme,url,path,final_url,title,status_code,chain_status_codes,webserver,tech,cdn,cdn_name,cdn_type,a
2026-01-16T19:53:03.921365385+01:00,auction-com.uat1.autorola.com,18.173.5.70,443,GET,text/html,https,https://auction-com.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.37"",""18.173.5.70"",""18.173.5.115""]"
2026-01-16T19:53:04.004370447+01:00,admin.dev1.autorola.com,18.173.5.37,443,GET,text/html,https,https://admin.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.70"",""18.173.5.13"",""18.173.5.37""]"
2026-01-16T19:53:03.994310635+01:00,auction-br.uat1.autorola.com,18.173.5.70,443,GET,text/html,https,https://auction-br.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.13"",""18.173.5.37"",""18.173.5.70""]"
2026-01-16T19:53:03.999188295+01:00,auction-com.staging2.autorola.com,18.173.5.37,443,GET,text/html,https,https://auction-com.staging2.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.115"",""18.173.5.70"",""18.173.5.37""]"
2026-01-16T19:53:04.356601984+01:00,auction-com.dev1.autorola.com,18.173.5.70,443,GET,text/html,https,https://auction-com.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.13"",""18.173.5.37"",""18.173.5.70""]"
2026-01-16T19:53:04.428483906+01:00,auction-tr.dev1.autorola.com,18.173.5.70,443,GET,text/html,https,https://auction-tr.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.37"",""18.173.5.70"",""18.173.5.115""]"
2026-01-16T19:53:04.447113712+01:00,auction-uk.staging2.autorola.com,18.173.5.13,443,GET,text/html,https,https://auction-uk.staging2.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.37"",""18.173.5.70"",""18.173.5.13""]"
2026-01-16T19:53:04.457645994+01:00,auction-tr.prod1.autorola.com,18.173.5.115,443,GET,text/html,https,https://auction-tr.prod1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.37"",""18.173.5.13"",""18.173.5.115"",""18.173.5.70""]"
2026-01-16T19:53:04.476296654+01:00,auction-int.dev1.autorola.com,18.173.5.70,443,GET,text/html,https,https://auction-int.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.37"",""18.173.5.70"",""18.173.5.115"",""18.173.5.13""]"
2026-01-16T19:53:04.478048871+01:00,auction-me.staging2.autorola.com,18.173.5.70,443,GET,text/html,https,https://auction-me.staging2.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.37"",""18.173.5.115"",""18.173.5.70"",""18.173.5.13""]"
2026-01-16T19:53:04.497467142+01:00,auction-uk.prod1.autorola.com,18.173.5.70,443,GET,text/html,https,https://auction-uk.prod1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.70"",""18.173.5.115"",""18.173.5.37""]"
2026-01-16T19:53:04.498426434+01:00,auction-tr.staging2.autorola.com,18.173.5.115,443,GET,text/html,https,https://auction-tr.staging2.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.70"",""18.173.5.115"",""18.173.5.13"",""18.173.5.37""]"
2026-01-16T19:53:04.520118388+01:00,auction-uk.dev1.autorola.com,18.173.5.37,443,GET,text/html,https,https://auction-uk.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.115"",""18.173.5.37"",""18.173.5.70""]"
2026-01-16T19:53:04.529179277+01:00,auction-tr.uat1.autorola.com,18.173.5.70,443,GET,text/html,https,https://auction-tr.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.37"",""18.173.5.70"",""18.173.5.115""]"
2026-01-16T19:53:04.581315989+01:00,docs.vis.prod1.autorola.com,18.173.5.107,443,GET,application/xml,https,https://docs.vis.prod1.autorola.com,/,,,403,,AmazonS3,"[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.51"",""18.173.5.24"",""18.173.5.28"",""18.173.5.107""]"
2026-01-16T19:53:04.573211162+01:00,auction-uk.uat1.autorola.com,18.173.5.37,443,GET,text/html,https,https://auction-uk.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.70"",""18.173.5.37"",""18.173.5.115""]"
2026-01-16T19:53:04.595970219+01:00,auction-int.staging2.autorola.com,18.173.5.37,443,GET,text/html,https,https://auction-int.staging2.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.37"",""18.173.5.115"",""18.173.5.13"",""18.173.5.70""]"
2026-01-16T19:53:04.605619948+01:00,auction-int.prod1.autorola.com,18.173.5.37,443,GET,text/html,https,https://auction-int.prod1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.70"",""18.173.5.37"",""18.173.5.115"",""18.173.5.13""]"
2026-01-16T19:53:04.688597673+01:00,email-template-assets.fm.autorola.com,18.173.5.50,443,GET,application/xml,https,https://email-template-assets.fm.autorola.com,/,,,403,,AmazonS3,"[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.50"",""18.173.5.53"",""18.173.5.127"",""18.173.5.112""]"
2026-01-16T19:53:04.703677975+01:00,docs.vis.uat1.autorola.com,3.174.18.2,443,GET,application/xml,https,https://docs.vis.uat1.autorola.com,/,,,403,,AmazonS3,"[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.86"",""3.174.18.57"",""3.174.18.124"",""3.174.18.2""]"
2026-01-16T19:53:04.731279052+01:00,auction-me.uat1.autorola.com,18.173.5.115,443,GET,text/html,https,https://auction-me.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.37"",""18.173.5.70"",""18.173.5.115"",""18.173.5.13""]"
2026-01-16T19:53:04.946934949+01:00,docs.vis.staging2.autorola.com,18.173.5.102,443,GET,application/xml,https,https://docs.vis.staging2.autorola.com,/,,,403,,AmazonS3,"[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.41"",""18.173.5.118"",""18.173.5.57"",""18.173.5.102""]"
2026-01-16T19:53:05.586981131+01:00,images.simauc.staging2.autorola.com,3.174.18.86,443,GET,text/xml,https,https://images.simauc.staging2.autorola.com,/,,,403,,CloudFront,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.120"",""3.174.18.86"",""3.174.18.124"",""3.174.18.39""]"
2026-01-16T19:53:05.768213012+01:00,images.simauc.prod1.autorola.com,3.174.18.38,443,GET,application/json,https,https://images.simauc.prod1.autorola.com,/,,,400,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.114"",""3.174.18.38"",""3.174.18.14"",""3.174.18.125""]"
2026-01-16T19:53:05.968297881+01:00,g.autorola.com,3.174.18.60,443,GET,application/json,https,https://g.autorola.com,/,,,404,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3"",""Nginx""]",true,cloudfront,cdn,"[""3.174.18.113"",""3.174.18.60"",""3.174.18.124"",""3.174.18.20""]"
2026-01-16T19:53:06.080462832+01:00,fm-com.dev1.autorola.com,18.173.5.37,443,GET,text/html,https,https://fm-com.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.13"",""18.173.5.70"",""18.173.5.37""]"
2026-01-16T19:53:06.10175728+01:00,fm-com.uat1.autorola.com,18.173.5.115,443,GET,text/html,https,https://fm-com.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.13"",""18.173.5.70"",""18.173.5.37""]"
2026-01-16T19:53:06.249847141+01:00,fm-com.staging2.autorola.com,18.173.5.115,443,GET,text/html,https,https://fm-com.staging2.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.70"",""18.173.5.37"",""18.173.5.115""]"
2026-01-16T19:53:06.347693765+01:00,fm-int.dev1.autorola.com,18.173.5.115,443,GET,text/html,https,https://fm-int.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.37"",""18.173.5.13"",""18.173.5.70""]"
2026-01-16T19:53:06.460517874+01:00,fm-int.prod1.autorola.com,18.173.5.70,443,GET,text/html,https,https://fm-int.prod1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.115"",""18.173.5.37"",""18.173.5.70""]"
2026-01-16T19:53:06.524767468+01:00,images.simauc.dev1.autorola.com,18.173.5.15,443,GET,application/json,https,https://images.simauc.dev1.autorola.com,/,,,400,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.122"",""18.173.5.65"",""18.173.5.15"",""18.173.5.105""]"
2026-01-16T19:53:06.528525453+01:00,images.simauc.uat1.autorola.com,18.173.5.127,443,GET,application/json,https,https://images.simauc.uat1.autorola.com,/,,,400,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.87"",""18.173.5.8"",""18.173.5.127"",""18.173.5.24""]"
2026-01-16T19:53:06.495100584+01:00,fm-au.uat1.autorola.com,18.173.5.115,443,GET,text/html,https,https://fm-au.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.37"",""18.173.5.70"",""18.173.5.115""]"
2026-01-16T19:53:06.51406929+01:00,fm-au.dev1.autorola.com,18.173.5.13,443,GET,text/html,https,https://fm-au.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.37"",""18.173.5.70"",""18.173.5.115""]"
2026-01-16T19:53:06.713038793+01:00,odessa-prod02.autorola.com,18192118103,443,GET,,https,https://odessa-prod02.autorola.com,/,,,400,,nginx,"[""Nginx""]",false,aws,cloud,"[""18.192.118.103"",""18.185.25.240""]"
2026-01-16T19:53:06.773772444+01:00,knowledge.autorola.com,52.28.232.18,443,GET,application/json,https,https://knowledge.autorola.com,/,,,403,,,null,false,aws,cloud,"[""3.77.61.127"",""52.28.232.18""]"
2026-01-16T19:53:06.794538675+01:00,images.vis.autorola.com,3.174.18.19,443,GET,application/json,https,https://images.vis.autorola.com,/,,,404,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.51"",""3.174.18.52"",""3.174.18.19"",""3.174.18.98""]"
2026-01-16T19:53:06.797958114+01:00,images7.vis.prod1.autorola.com,3.174.18.52,443,GET,application/json,https,https://images7.vis.prod1.autorola.com,/,,,404,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.98"",""3.174.18.19"",""3.174.18.52"",""3.174.18.51""]"
2026-01-16T19:53:06.885538579+01:00,pan-eu-claim.autorola.com,3.174.18.114,443,GET,application/xml,https,https://pan-eu-claim.autorola.com,/,,,403,,AmazonS3,"[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.65"",""3.174.18.68"",""3.174.18.100"",""3.174.18.114""]"
2026-01-16T19:53:06.811750866+01:00,fm-au.prod1.autorola.com,18.173.5.13,443,GET,text/html,https,https://fm-au.prod1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.37"",""18.173.5.70"",""18.173.5.115"",""18.173.5.13""]"
2026-01-16T19:53:06.893604009+01:00,m.autorola.com,3.174.18.48,443,GET,text/html,https,https://m.autorola.com,/,,Autorola,200,,AmazonS3,"[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services"",""Google Tag Manager"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.121"",""3.174.18.104"",""3.174.18.48"",""3.174.18.4""]"
2026-01-16T19:53:06.938543454+01:00,mobilebidding-ui-fargate.dev1.autorola.com,3.76.138.180,443,GET,text/html,https,https://mobilebidding-ui-fargate.dev1.autorola.com,/,,Autorola,200,,,"[""Amazon ALB"",""Amazon Web Services"",""Express"",""Google Tag Manager"",""Node.js""]",false,aws,cloud,"[""35.158.75.49"",""3.76.138.180""]"
2026-01-16T19:53:06.946220885+01:00,images.simauc.autorola.com,3.174.18.38,443,GET,application/json,https,https://images.simauc.autorola.com,/,,,400,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.114"",""3.174.18.125"",""3.174.18.14"",""3.174.18.38""]"
2026-01-16T19:53:06.780973519+01:00,fm-br.staging2.autorola.com,18.173.5.13,443,GET,text/html,https,https://fm-br.staging2.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.37"",""18.173.5.70"",""18.173.5.115"",""18.173.5.13""]"
2026-01-16T19:53:06.953925088+01:00,fm.autorola.com,3.174.18.59,443,GET,text/html,https,https://fm.autorola.com,/,https://fm.autorola.com/login,Dealer: Log into the Autorola.com car auction,200,"[302,200]",nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""3.174.18.59"",""3.174.18.24"",""3.174.18.72"",""3.174.18.89""]"
2026-01-16T19:53:07.007608117+01:00,fm-br.dev1.autorola.com,18.173.5.70,443,GET,text/html,https,https://fm-br.dev1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.13"",""18.173.5.37"",""18.173.5.70""]"
2026-01-16T19:53:07.029814228+01:00,fm-br.uat1.autorola.com,18.173.5.115,443,GET,text/html,https,https://fm-br.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.37"",""18.173.5.70"",""18.173.5.115""]"
2026-01-16T19:53:07.117926776+01:00,fm-com.prod1.autorola.com,18.173.5.70,443,GET,text/html,https,https://fm-com.prod1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.37"",""18.173.5.70"",""18.173.5.115""]"
2026-01-16T19:53:07.12992226+01:00,fm-au.staging2.autorola.com,18.173.5.13,443,GET,text/html,https,https://fm-au.staging2.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.13"",""18.173.5.37"",""18.173.5.70"",""18.173.5.115""]"
2026-01-16T19:53:07.46771814+01:00,images.vis.staging2.autorola.com,3.174.18.127,443,GET,application/json,https,https://images.vis.staging2.autorola.com,/,,,404,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.79"",""3.174.18.107"",""3.174.18.127"",""3.174.18.30""]"
2026-01-16T19:53:07.468005005+01:00,images7.vis.staging2.autorola.com,3.174.18.79,443,GET,application/json,https,https://images7.vis.staging2.autorola.com,/,,,404,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.107"",""3.174.18.30"",""3.174.18.79"",""3.174.18.127""]"
2026-01-16T19:53:07.487915189+01:00,images.vis.uat1.autorola.com,18.173.5.32,443,GET,application/json,https,https://images.vis.uat1.autorola.com,/,,,404,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.91"",""18.173.5.26"",""18.173.5.32"",""18.173.5.87""]"
2026-01-16T19:53:07.487938044+01:00,images7.vis.uat1.autorola.com,18.173.5.26,443,GET,application/json,https,https://images7.vis.uat1.autorola.com,/,,,404,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.91"",""18.173.5.26"",""18.173.5.87"",""18.173.5.32""]"
2026-01-16T19:53:07.548512375+01:00,images.vis.dev1.autorola.com,18.173.5.13,443,GET,application/json,https,https://images.vis.dev1.autorola.com,/,,,404,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.13"",""18.173.5.74"",""18.173.5.101""]"
2026-01-16T19:53:07.548776623+01:00,images7.vis.dev1.autorola.com,18.173.5.13,443,GET,application/json,https,https://images7.vis.dev1.autorola.com,/,,,404,,,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.74"",""18.173.5.13"",""18.173.5.101""]"
2026-01-16T19:53:07.632982196+01:00,resources.simauc.autorola.com,3.174.18.77,443,GET,text/xml,https,https://resources.simauc.autorola.com,/,,,403,,CloudFront,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.65"",""3.174.18.77"",""3.174.18.99"",""3.174.18.15""]"
2026-01-16T19:53:07.652296246+01:00,resources.simauc.prod1.autorola.com,3.174.18.15,443,GET,text/xml,https,https://resources.simauc.prod1.autorola.com,/,,,403,,CloudFront,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.15"",""3.174.18.65"",""3.174.18.77"",""3.174.18.99""]"
2026-01-16T19:53:07.652589986+01:00,resources.simauc.staging2.autorola.com,18.173.5.116,443,GET,text/xml,https,https://resources.simauc.staging2.autorola.com,/,,,403,,CloudFront,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.46"",""18.173.5.107"",""18.173.5.116"",""18.173.5.65""]"
2026-01-16T19:53:07.773090998+01:00,pan-eu-claim.staging2.autorola.com,18.173.5.111,443,GET,application/xml,https,https://pan-eu-claim.staging2.autorola.com,/,,,403,,AmazonS3,"[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.88"",""18.173.5.111"",""18.173.5.16"",""18.173.5.35""]"
2026-01-16T19:53:07.793716213+01:00,press.autorola.com,3.174.18.112,443,GET,application/xml,https,https://press.autorola.com,/,,,403,,AmazonS3,"[""Amazon CloudFront"",""Amazon S3"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.75"",""3.174.18.15"",""3.174.18.4"",""3.174.18.112""]"
2026-01-16T19:53:07.879431316+01:00,rmp-ui-fargate.dev1.autorola.com,63.181.54.48,443,GET,text/html,https,https://rmp-ui-fargate.dev1.autorola.com,/,,Autorola,200,,,"[""Amazon ALB"",""Amazon Web Services"",""Express"",""Google Tag Manager"",""Node.js""]",false,aws,cloud,"[""35.156.49.170"",""63.181.54.48""]"
2026-01-16T19:53:07.868141673+01:00,fm-tr.uat1.autorola.com,18.173.5.13,443,GET,text/html,https,https://fm-tr.uat1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.115"",""18.173.5.37"",""18.173.5.13"",""18.173.5.70""]"
2026-01-16T19:53:07.934871839+01:00,resources.simauc.uat1.autorola.com,3.174.18.107,443,GET,text/xml,https,https://resources.simauc.uat1.autorola.com,/,,,403,,CloudFront,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""3.174.18.23"",""3.174.18.107"",""3.174.18.34"",""3.174.18.30""]"
2026-01-16T19:53:07.901751839+01:00,fm-tr.prod1.autorola.com,18.173.5.115,443,GET,text/html,https,https://fm-tr.prod1.autorola.com,/,,Online car auction - buy and sell cars,200,,nginx,"[""Amazon CloudFront"",""Amazon Web Services"",""HSTS"",""HTTP/3"",""Java"",""Lightbox"",""Nginx"",""Osano"",""jQuery UI:1.13.2"",""jQuery:3.6.0""]",true,cloudfront,cdn,"[""18.173.5.70"",""18.173.5.13"",""18.173.5.115"",""18.173.5.37""]"
2026-01-16T19:53:07.965102604+01:00,resources.simauc.dev1.autorola.com,18.173.5.120,443,GET,text/xml,https,https://resources.simauc.dev1.autorola.com,/,,,403,,CloudFront,"[""Amazon CloudFront"",""Amazon Web Services"",""HTTP/3""]",true,cloudfront,cdn,"[""18.173.5.90"",""18.173.5.120"",""18.173.5.27"",""18.173.5.123""]"
